id,url,title,subtitle,first_paragraph
160174,https://www.makorrishon.co.il/news/813509/,טראמפ סוגר את USAID – הסוכנות שהעבירה מאות מיליונים לפלסטינים,"הסוכנות האמריקנית לפיתוח בינלאומי שהעבירה מאות מיליוני דולרים לרש""פ ולארגונים פלסטיניים בשנים האחרונות עשויה להיסגר בקרוב. על USAID, הכספים שהעבירה והאופן שבו אפשרה לממשל ביידן לעקוף את החוק","נשיא ארה""ב דונלד טראמפ. צילום: AFP"
160174,https://www.makorrishon.co.il/news/826862/,הערכה באוצר: תוכנית המכסים של טראמפ תפגע בצמיחה,"ישראל נערכת להתמודד עם תוכנית המכסים החדשה של ממשל טראמפ שבמסגרתה הוטל על ישראל מס בגובה 17 אחוז, נמוך מזה של סין ויפן, אך גבוה מבריטניה וטורקיה. באוצר מתכוונים להיכנס למו""מ מול ממשל טראמפ כדי לצמצם את היקף התוכנית","מלחמת הסחר של דונלד טראמפ מסלימה: לאחר שהכריז על 2 באפריל כ""יום השחרור של אמריקה"", הודיע שלשום נשיא ארה""ב על תוכנית מכסים נרחבת שתשפיע על מדינות רבות."
160384,https://www.makorrishon.co.il/judaism/334401/,"אביגדור חגג בר מצווה בבירקנאו: ""לא מצאתי מילים להתרגשות""","אחרי שכמעט כל משפחתו נספתה בשואה, אביגדור נוימן העדיף לשתוק. אבל טיול שורשים שכנע אותו שיש לו שליחות חשובה","חצי שנה לפני יום ההולדת ה-13 של אביגדור נוימן, במוצאי שמיני של פסח 1944, פרצו הנאצים לבית משפחתו. הם נשלחו לגטו, ומשם לאושוויץ-בירקנאו. אביגדור לא הספיק לחגוג בר מצווה."
160384,https://www.makorrishon.co.il/judaism/334401/,"אביגדור חגג בר מצווה בבירקנאו: ""לא מצאתי מילים להתרגשות""","אחרי שכמעט כל משפחתו נספתה בשואה, אביגדור נוימן העדיף לשתוק. אבל טיול שורשים שכנע אותו שיש לו שליחות חשובה","חצי שנה לפני יום ההולדת ה-13 של אביגדור נוימן, במוצאי שמיני של פסח 1944, פרצו הנאצים לבית משפחתו. הם נשלחו לגטו, ומשם לאושוויץ-בירקנאו. אביגדור לא הספיק לחגוג בר מצווה."
160393,https://www.makorrishon.co.il/judaism/334401/,"אביגדור חגג בר מצווה בבירקנאו: ""לא מצאתי מילים להתרגשות""","אחרי שכמעט כל משפחתו נספתה בשואה, אביגדור נוימן העדיף לשתוק. אבל טיול שורשים שכנע אותו שיש לו שליחות חשובה","חצי שנה לפני יום ההולדת ה-13 של אביגדור נוימן, במוצאי שמיני של פסח 1944, פרצו הנאצים לבית משפחתו. הם נשלחו לגטו, ומשם לאושוויץ-בירקנאו. אביגדור לא הספיק לחגוג בר מצווה."
160393,https://www.makorrishon.co.il/judaism/334401/,"אביגדור חגג בר מצווה בבירקנאו: ""לא מצאתי מילים להתרגשות""","אחרי שכמעט כל משפחתו נספתה בשואה, אביגדור נוימן העדיף לשתוק. אבל טיול שורשים שכנע אותו שיש לו שליחות חשובה","חצי שנה לפני יום ההולדת ה-13 של אביגדור נוימן, במוצאי שמיני של פסח 1944, פרצו הנאצים לבית משפחתו. הם נשלחו לגטו, ומשם לאושוויץ-בירקנאו. אביגדור לא הספיק לחגוג בר מצווה."
160394,https://www.makorrishon.co.il/judaism/334401/,"אביגדור חגג בר מצווה בבירקנאו: ""לא מצאתי מילים להתרגשות""","אחרי שכמעט כל משפחתו נספתה בשואה, אביגדור נוימן העדיף לשתוק. אבל טיול שורשים שכנע אותו שיש לו שליחות חשובה","חצי שנה לפני יום ההולדת ה-13 של אביגדור נוימן, במוצאי שמיני של פסח 1944, פרצו הנאצים לבית משפחתו. הם נשלחו לגטו, ומשם לאושוויץ-בירקנאו. אביגדור לא הספיק לחגוג בר מצווה."
160394,https://www.makorrishon.co.il/judaism/334401/,"אביגדור חגג בר מצווה בבירקנאו: ""לא מצאתי מילים להתרגשות""","אחרי שכמעט כל משפחתו נספתה בשואה, אביגדור נוימן העדיף לשתוק. אבל טיול שורשים שכנע אותו שיש לו שליחות חשובה","חצי שנה לפני יום ההולדת ה-13 של אביגדור נוימן, במוצאי שמיני של פסח 1944, פרצו הנאצים לבית משפחתו. הם נשלחו לגטו, ומשם לאושוויץ-בירקנאו. אביגדור לא הספיק לחגוג בר מצווה."
160395,https://www.makorrishon.co.il/judaism/334401/,"אביגדור חגג בר מצווה בבירקנאו: ""לא מצאתי מילים להתרגשות""","אחרי שכמעט כל משפחתו נספתה בשואה, אביגדור נוימן העדיף לשתוק. אבל טיול שורשים שכנע אותו שיש לו שליחות חשובה","חצי שנה לפני יום ההולדת ה-13 של אביגדור נוימן, במוצאי שמיני של פסח 1944, פרצו הנאצים לבית משפחתו. הם נשלחו לגטו, ומשם לאושוויץ-בירקנאו. אביגדור לא הספיק לחגוג בר מצווה."
160395,https://www.makorrishon.co.il/judaism/334401/,"אביגדור חגג בר מצווה בבירקנאו: ""לא מצאתי מילים להתרגשות""","אחרי שכמעט כל משפחתו נספתה בשואה, אביגדור נוימן העדיף לשתוק. אבל טיול שורשים שכנע אותו שיש לו שליחות חשובה","חצי שנה לפני יום ההולדת ה-13 של אביגדור נוימן, במוצאי שמיני של פסח 1944, פרצו הנאצים לבית משפחתו. הם נשלחו לגטו, ומשם לאושוויץ-בירקנאו. אביגדור לא הספיק לחגוג בר מצווה."
160396,https://www.makorrishon.co.il/judaism/334401/,"אביגדור חגג בר מצווה בבירקנאו: ""לא מצאתי מילים להתרגשות""","אחרי שכמעט כל משפחתו נספתה בשואה, אביגדור נוימן העדיף לשתוק. אבל טיול שורשים שכנע אותו שיש לו שליחות חשובה","חצי שנה לפני יום ההולדת ה-13 של אביגדור נוימן, במוצאי שמיני של פסח 1944, פרצו הנאצים לבית משפחתו. הם נשלחו לגטו, ומשם לאושוויץ-בירקנאו. אביגדור לא הספיק לחגוג בר מצווה."
160396,https://www.makorrishon.co.il/judaism/334401/,"אביגדור חגג בר מצווה בבירקנאו: ""לא מצאתי מילים להתרגשות""","אחרי שכמעט כל משפחתו נספתה בשואה, אביגדור נוימן העדיף לשתוק. אבל טיול שורשים שכנע אותו שיש לו שליחות חשובה","חצי שנה לפני יום ההולדת ה-13 של אביגדור נוימן, במוצאי שמיני של פסח 1944, פרצו הנאצים לבית משפחתו. הם נשלחו לגטו, ומשם לאושוויץ-בירקנאו. אביגדור לא הספיק לחגוג בר מצווה."
160397,https://www.makorrishon.co.il/judaism/334401/,"אביגדור חגג בר מצווה בבירקנאו: ""לא מצאתי מילים להתרגשות""","אחרי שכמעט כל משפחתו נספתה בשואה, אביגדור נוימן העדיף לשתוק. אבל טיול שורשים שכנע אותו שיש לו שליחות חשובה","חצי שנה לפני יום ההולדת ה-13 של אביגדור נוימן, במוצאי שמיני של פסח 1944, פרצו הנאצים לבית משפחתו. הם נשלחו לגטו, ומשם לאושוויץ-בירקנאו. אביגדור לא הספיק לחגוג בר מצווה."
160397,https://www.makorrishon.co.il/judaism/334401/,"אביגדור חגג בר מצווה בבירקנאו: ""לא מצאתי מילים להתרגשות""","אחרי שכמעט כל משפחתו נספתה בשואה, אביגדור נוימן העדיף לשתוק. אבל טיול שורשים שכנע אותו שיש לו שליחות חשובה","חצי שנה לפני יום ההולדת ה-13 של אביגדור נוימן, במוצאי שמיני של פסח 1944, פרצו הנאצים לבית משפחתו. הם נשלחו לגטו, ומשם לאושוויץ-בירקנאו. אביגדור לא הספיק לחגוג בר מצווה."
160649,https://www.makorrishon.co.il/news/829748/,"ראש השב""כ הגיש את תצהירו: פיטורי נובעים מהדרישה לנאמנות אישית","""סירבתי להפעיל את סמכויות שירות הביטחון הכללי באופן החורג מייעודו ותפקידיו, ובוודאי שלא באופן שעלול לפגוע בזכות המחאה הלגיטימית"", טען ראש השב""כ בתצהיר הגלוי שהוגש לבג""ץ","ראש השב""כ רונן בר הודיע בתצהיר שהגיש היום בצהריים (שני) לבג""ץ כי יודיע בקרוב על מועד סיום כהונתו, אך נמנע מלנקוב בתאריך יעד לשם כך. לדבריו, ""התצהיר מוגש על פי החלטת בית המשפט ומתוך חובתי כלפי אזרחי ישראל וחשש כבד ליכולתם של ראשי השירות הבאים לשמור על ממלכתיות הארגון, מקצועיותו ופעילותו בהתאם לייעודיו החוקיים בלבד, חרף לחצים שמופעלים, ומבלי לחשוש שחרב הפיטורין, בתהליך חפוז ולא תקין, תאיים עליו. אני מגיש את התצהיר למרות המחיר הכבד שהארגון ואני משלמים, כדי להבטיח את עצמאותו המקצועית של הארגון ושל מחליפי, כמו גם את יכולתו לסרב למלא הנחיות פסולות ואת אפשרות כבודכם להכריע בתיק על בסיס תשתית עובדתית מלאה ככל הניתן""."
160649,https://www.makorrishon.co.il/opinion/829865/,"המניפולציה המדהימה שמתחבאת בתצהיר של ראש השב""כ לבג""ץ","רונן בר מעדיף למרוח את הדרמה המשפטית-ביטחונית-מדינית-חוקתית, כדי להוכיח נקודה, לבצר את מעמדו של שב""כ כגורם ביטחוני שכפיפותו לדרג המדיני חלקית מאוד - ושמדינת ישראל והמארג החברתי העדין והרגיש שלה תלכנה לעזאזל","שמונה עמודים מחזיק תצהירו הגלוי של ראש השב""כ רונן בר, ועוד כמה וכמה עמודים – איננו יודעים כמה – מכיל חלקו החסוי של התצהיר שהוגש לעיונם של השופטים וראש הממשלה נתניהו בלבד. בליל של עובדות וטענות, מן הגורן ומן היקב, שמטרתן יצירת דה-לגיטימציה לשימוש בסמכות הממשלה על פי חוק השב""כ לסיים את כהונת ראש השירות לפני תום הקדנציה."
160650,https://www.makorrishon.co.il/news/829748/,"ראש השב""כ הגיש את תצהירו: פיטורי נובעים מהדרישה לנאמנות אישית","""סירבתי להפעיל את סמכויות שירות הביטחון הכללי באופן החורג מייעודו ותפקידיו, ובוודאי שלא באופן שעלול לפגוע בזכות המחאה הלגיטימית"", טען ראש השב""כ בתצהיר הגלוי שהוגש לבג""ץ","ראש השב""כ רונן בר הודיע בתצהיר שהגיש היום בצהריים (שני) לבג""ץ כי יודיע בקרוב על מועד סיום כהונתו, אך נמנע מלנקוב בתאריך יעד לשם כך. לדבריו, ""התצהיר מוגש על פי החלטת בית המשפט ומתוך חובתי כלפי אזרחי ישראל וחשש כבד ליכולתם של ראשי השירות הבאים לשמור על ממלכתיות הארגון, מקצועיותו ופעילותו בהתאם לייעודיו החוקיים בלבד, חרף לחצים שמופעלים, ומבלי לחשוש שחרב הפיטורין, בתהליך חפוז ולא תקין, תאיים עליו. אני מגיש את התצהיר למרות המחיר הכבד שהארגון ואני משלמים, כדי להבטיח את עצמאותו המקצועית של הארגון ושל מחליפי, כמו גם את יכולתו לסרב למלא הנחיות פסולות ואת אפשרות כבודכם להכריע בתיק על בסיס תשתית עובדתית מלאה ככל הניתן""."
160650,https://www.makorrishon.co.il/opinion/829865/,"המניפולציה המדהימה שמתחבאת בתצהיר של ראש השב""כ לבג""ץ","רונן בר מעדיף למרוח את הדרמה המשפטית-ביטחונית-מדינית-חוקתית, כדי להוכיח נקודה, לבצר את מעמדו של שב""כ כגורם ביטחוני שכפיפותו לדרג המדיני חלקית מאוד - ושמדינת ישראל והמארג החברתי העדין והרגיש שלה תלכנה לעזאזל","שמונה עמודים מחזיק תצהירו הגלוי של ראש השב""כ רונן בר, ועוד כמה וכמה עמודים – איננו יודעים כמה – מכיל חלקו החסוי של התצהיר שהוגש לעיונם של השופטים וראש הממשלה נתניהו בלבד. בליל של עובדות וטענות, מן הגורן ומן היקב, שמטרתן יצירת דה-לגיטימציה לשימוש בסמכות הממשלה על פי חוק השב""כ לסיים את כהונת ראש השירות לפני תום הקדנציה."
160659,https://www.makorrishon.co.il/,Makor_Rishon_logo,הכי חמים,"אולי צודקים הטוענים שאי אפשר להביא בכפייה חרדים לצה""ל, אבל הגיע הזמן להודות שגם גישת ההידברות, הפשרות והציפייה לתהליכים לא עבדה עד היום"
160660,https://www.makorrishon.co.il/,Makor_Rishon_logo,הכי חמים,"אולי צודקים הטוענים שאי אפשר להביא בכפייה חרדים לצה""ל, אבל הגיע הזמן להודות שגם גישת ההידברות, הפשרות והציפייה לתהליכים לא עבדה עד היום"
161049,https://www.makorrishon.co.il/news/831113/,"שידור ישיר: טקס זיכרון לחללי מערכות ישראל תשפ""ה 2025 בבית יד לבנים",טקס הזיכרון הממלכתי לחללי מערכות ישראל בערב יום הזיכרון בבית יד לבנים בירושלים | שידור חי,"הטקס הממלכתי לחללי מערכות ישראל יתקיים בערב יום הזיכרון, יום שלישי, א' אייר, 29.4.2024, בשעה 16:30 בבית יד לבנים בירושלים."
161049,https://www.makorrishon.co.il/news/831105/,"שידור ישיר: טקס ליל יום הזיכרון תשפ""ה 2025 בכותל",טקס הדלקת נר הזיכרון הממלכתי בליל יום הזיכרון בכותל המערבי בירושלים | שידור חי,"טקס הדלקת נר הזיכרון הממלכתי, שפותח את יום הזיכרון לחללי צה""ל ונפגעי פעולות האיבה, יתקיים ביום שלישי, א' באייר, 29.4.2025, בשעה 20:00 ברחבת הכותל המערבי בירושלים."
161049,https://www.makorrishon.co.il/news/831089/,"שידור חי: ""שירים לזכרם בכנסת"" – יום הזיכרון תשפ""ה 2025","אירוע הזיכרון הלאומי ""שירים לזכרם בכנסת"" יחל בשעה 21:15, יתקיים במעמד ראשי המדינה","אירוע ""שירים לזכרם"" – לזכרם של חללי מערכות ישראל ונפגעי פעולות האיבה בשיתוף ביטוח לאומי וכנסת ישראל בטרקלין שאגאל, כנסת ישראל, במעמד: נשיא המדינה, ראש הממשלה, נשיא בית המשפט העליון, יושב ראש הכנסת ובהשתתפות שר הביטחון, שר העבודה וראשי מערכת הביטחון."
161049,https://www.makorrishon.co.il/news/831124/,"שידור ישיר: טקס הקראת שמות חללי מערכות ישראל – יום הזיכרון תשפ""ה 2025","הטקס נערך בהיכל הזיכרון הממלכתי לחללי מערכות ישראל בהר הרצל במעמד ראשי משרד הביטחון, וראשי אכ""א בצה""ל במשטרה ובשב""ס","טקס מעמד הקראת שמות חללי מערכות ישראל בהיכל הזיכרון הממלכתי לחללי מערכות ישראל בהר הרצל התקיים ביום שני, ל' ניסן תשפ""ה, 28.4.2024, בשעה 11:30 בבוקר."
161150,https://www.makorrishon.co.il/news/831113/,"שידור ישיר: טקס זיכרון לחללי מערכות ישראל תשפ""ה 2025 בבית יד לבנים",טקס הזיכרון הממלכתי לחללי מערכות ישראל בערב יום הזיכרון בבית יד לבנים בירושלים | שידור חי,"הטקס הממלכתי לחללי מערכות ישראל יתקיים בערב יום הזיכרון, יום שלישי, א' אייר, 29.4.2024, בשעה 16:30 בבית יד לבנים בירושלים."
161150,https://www.makorrishon.co.il/news/831105/,"שידור ישיר: טקס ליל יום הזיכרון תשפ""ה 2025 בכותל",טקס הדלקת נר הזיכרון הממלכתי בליל יום הזיכרון בכותל המערבי בירושלים | שידור חי,"טקס הדלקת נר הזיכרון הממלכתי, שפותח את יום הזיכרון לחללי צה""ל ונפגעי פעולות האיבה, יתקיים ביום שלישי, א' באייר, 29.4.2025, בשעה 20:00 ברחבת הכותל המערבי בירושלים."
161150,https://www.makorrishon.co.il/news/831089/,"שידור חי: ""שירים לזכרם בכנסת"" – יום הזיכרון תשפ""ה 2025","אירוע הזיכרון הלאומי ""שירים לזכרם בכנסת"" יחל בשעה 21:15, יתקיים במעמד ראשי המדינה","אירוע ""שירים לזכרם"" – לזכרם של חללי מערכות ישראל ונפגעי פעולות האיבה בשיתוף ביטוח לאומי וכנסת ישראל בטרקלין שאגאל, כנסת ישראל, במעמד: נשיא המדינה, ראש הממשלה, נשיא בית המשפט העליון, יושב ראש הכנסת ובהשתתפות שר הביטחון, שר העבודה וראשי מערכת הביטחון."
161150,https://www.makorrishon.co.il/news/831124/,"שידור ישיר: טקס הקראת שמות חללי מערכות ישראל – יום הזיכרון תשפ""ה 2025","הטקס נערך בהיכל הזיכרון הממלכתי לחללי מערכות ישראל בהר הרצל במעמד ראשי משרד הביטחון, וראשי אכ""א בצה""ל במשטרה ובשב""ס","טקס מעמד הקראת שמות חללי מערכות ישראל בהיכל הזיכרון הממלכתי לחללי מערכות ישראל בהר הרצל התקיים ביום שני, ל' ניסן תשפ""ה, 28.4.2024, בשעה 11:30 בבוקר."
161214,https://www.makorrishon.co.il/%D7%AA%D7%A0%D7%90%D7%99-%D7%A9%D7%99%D7%9E%D7%95%D7%A9/menuim@makorrishon.co.il,,,"אולי צודקים הטוענים שאי אפשר להביא בכפייה חרדים לצה""ל, אבל הגיע הזמן להודות שגם גישת ההידברות, הפשרות והציפייה לתהליכים לא עבדה עד היום"
161214,https://www.makorrishon.co.il/,Makor_Rishon_logo,הכי חמים,"אולי צודקים הטוענים שאי אפשר להביא בכפייה חרדים לצה""ל, אבל הגיע הזמן להודות שגם גישת ההידברות, הפשרות והציפייה לתהליכים לא עבדה עד היום"
161215,https://www.makorrishon.co.il/%D7%AA%D7%A0%D7%90%D7%99-%D7%A9%D7%99%D7%9E%D7%95%D7%A9/menuim@makorrishon.co.il,,,"אולי צודקים הטוענים שאי אפשר להביא בכפייה חרדים לצה""ל, אבל הגיע הזמן להודות שגם גישת ההידברות, הפשרות והציפייה לתהליכים לא עבדה עד היום"
161215,https://www.makorrishon.co.il/,Makor_Rishon_logo,הכי חמים,"אולי צודקים הטוענים שאי אפשר להביא בכפייה חרדים לצה""ל, אבל הגיע הזמן להודות שגם גישת ההידברות, הפשרות והציפייה לתהליכים לא עבדה עד היום"
161540,https://www.makorrishon.co.il/wp-content/uploads/2025/04/%D7%91%D7%90%D7%A0%D7%A8-%D7%90%D7%AA%D7%A8-%D7%97%D7%93%D7%A9-01.jpg,,,
161547,https://www.makorrishon.co.il/wp-content/uploads/2025/04/%D7%91%D7%90%D7%A0%D7%A8-%D7%90%D7%AA%D7%A8-%D7%97%D7%93%D7%A9-01.jpg,,,
161670,https://www.makorrishon.co.il/news/831643/,"מתי הצפירה ביום הזיכרון? כל הזמנים והטקסים | תשפ""ה 2025","יום הזיכרון יתחיל בצפירה בת דקה ביום שלישי בערב, וימשיך ביום רביעי עד לכניסת יום העצמאות. מתי הטקס בהר הרצל, איפה אירוע שירים לזכרם ומתי נסגרות החנויות – הזמנים המלאים",צילום: AFP
161682,https://www.makorrishon.co.il/news/831643/,"מתי הצפירה ביום הזיכרון? כל הזמנים והטקסים | תשפ""ה 2025","יום הזיכרון יתחיל בצפירה בת דקה ביום שלישי בערב, וימשיך ביום רביעי עד לכניסת יום העצמאות. מתי הטקס בהר הרצל, איפה אירוע שירים לזכרם ומתי נסגרות החנויות – הזמנים המלאים",צילום: AFP
161686,https://www.makorrishon.co.il/news/832057/,"הרמטכ""ל: ""קורא לכולם להיכנס מתחת לאלונקה במסע ההיסטורי של עמנו""","בנאומו בטקס יום הזיכרון, הרמטכ""ל אייל זמיר אמר כי ""אני נשבע, יחד עם כל חיילי צה""ל – להמשיך לממש את האחריות המוטלת עלינו: להגן על מדינת ישראל ולהבטיח את זכותנו לחיות כאן לעד""","הרמטכ""ל רב אלוף איל זמיר נאם הערב (ג') בטקס הדלקת נר זיכרון ברחבת הכותל המערבי, שפותח את יום הזיכרון לחללי מערכות ישראל ונפגעי פעולות האיבה."
161687,https://www.makorrishon.co.il/news/832057/,"הרמטכ""ל: ""קורא לכולם להיכנס מתחת לאלונקה במסע ההיסטורי של עמנו""","בנאומו בטקס יום הזיכרון, הרמטכ""ל אייל זמיר אמר כי ""אני נשבע, יחד עם כל חיילי צה""ל – להמשיך לממש את האחריות המוטלת עלינו: להגן על מדינת ישראל ולהבטיח את זכותנו לחיות כאן לעד""","הרמטכ""ל רב אלוף איל זמיר נאם הערב (ג') בטקס הדלקת נר זיכרון ברחבת הכותל המערבי, שפותח את יום הזיכרון לחללי מערכות ישראל ונפגעי פעולות האיבה."
161892,https://www.makorrishon.co.il/lifestyle/food-lifestyle/article/161179,מול הנוף של הכינרת ועל החוף של בת גלים - עגלות קפה כשרות בצפון,"בין אם אתם מטיילים בעמק המעיינות, נוסעים לצימרים ברמת הגולן או מחפשים עצירה בבקעת הירדן, הנה המקומות שיאפשרו לכם לקנות קפה טרי | פרויקט יום העצמאות של מקור ראשון",אורלי גולדקלנג
161892,https://www.makorrishon.co.il/lifestyle/food-lifestyle/article/161182,בין השרון לשומרון: 12 עגלות קפה כשרות,"מהעגלה בכפר האמנים עין הוד, דרך שלל סוגי גבינה בגוש דן ועד המרפסת של המדינה - הנה המקומות שבהם תוכלו למצוא קפה| פרויקט יום העצמאות של מקור ראשון",אורלי גולדקלנג
161892,https://www.makorrishon.co.il/lifestyle/food-lifestyle/article/161187,"עגלות הקפה שתרצו להכיר בירושלים, גוש עציון וכביש 443","עגלת הקפה המיוחדת של פארק סן סימון, והמהפכה הקולנירית שמתרחשת בהרי יהודה. ואל תשכחו לעצור בדרך לתל אביב | פרויקט יום העצמאות של מקור ראשון",כתב מקור ראשון
161892,https://www.makorrishon.co.il/lifestyle/food-lifestyle/article/161189,מעמק האלה ירדנו לירוחם: אוסף עגלות קפה כשרות בדרום,"מהנוף המרהיב של עמק לכיש, המרחבים הפתוחים של השפלה והשמש של אנדרטת הנגב – עגלות הקפה פזורות בכל מקום | פרויקט יום העצמאות של מקור ראשון",עדן אביטבול
161914,https://www.makorrishon.co.il/news/832382/,"""לא גל שריפות – גל טרור הצתות""","בארגון ""עד כאן"" טוענים כי ""בשעות אלו, ישנו גל הסתה חמור בערוצי טלגרם המזוהים עם ארגוני הטרור בשטחי הרש''פ''. גלעד אך, מנכ''ל הארגון, מתריע: ''להטיל סגר מיידי על שטחי איו''ש - מדובר בגל הצתות לאומני''","בארגון ""עד כאן"" טוענים כי השריפות הנרחבות המשתוללות היום (ד') ברחבי הארץ אינן מקריות אלא כי מדובר בגל הצתות מכוון וכי בשעות אלו מתרבות הקריאות להצתות נוספות."
161915,https://www.makorrishon.co.il/news/832382/,"""לא גל שריפות – גל טרור הצתות""","בארגון ""עד כאן"" טוענים כי ""בשעות אלו, ישנו גל הסתה חמור בערוצי טלגרם המזוהים עם ארגוני הטרור בשטחי הרש''פ''. גלעד אך, מנכ''ל הארגון, מתריע: ''להטיל סגר מיידי על שטחי איו''ש - מדובר בגל הצתות לאומני''","בארגון ""עד כאן"" טוענים כי השריפות הנרחבות המשתוללות היום (ד') ברחבי הארץ אינן מקריות אלא כי מדובר בגל הצתות מכוון וכי בשעות אלו מתרבות הקריאות להצתות נוספות."
161949,https://www.makorrishon.co.il/contact-us,צור קשר,,"אולי צודקים הטוענים שאי אפשר להביא בכפייה חרדים לצה""ל, אבל הגיע הזמן להודות שגם גישת ההידברות, הפשרות והציפייה לתהליכים לא עבדה עד היום"
162060,https://www.makorrishon.co.il/wp-content/uploads/2025/04/%D7%91%D7%90%D7%A0%D7%A8-%D7%90%D7%AA%D7%A8-%D7%97%D7%93%D7%A9-01.jpg,,,
162154,https://www.makorrishon.co.il/lifestyle/food-lifestyle/article/161179,מול הנוף של הכינרת ועל החוף של בת גלים - עגלות קפה כשרות בצפון,"בין אם אתם מטיילים בעמק המעיינות, נוסעים לצימרים ברמת הגולן או מחפשים עצירה בבקעת הירדן, הנה המקומות שיאפשרו לכם לקנות קפה טרי | פרויקט יום העצמאות של מקור ראשון",אורלי גולדקלנג
162154,https://www.makorrishon.co.il/lifestyle/food-lifestyle/article/161182,בין השרון לשומרון: 12 עגלות קפה כשרות,"מהעגלה בכפר האמנים עין הוד, דרך שלל סוגי גבינה בגוש דן ועד המרפסת של המדינה - הנה המקומות שבהם תוכלו למצוא קפה| פרויקט יום העצמאות של מקור ראשון",אורלי גולדקלנג
162154,https://www.makorrishon.co.il/lifestyle/food-lifestyle/article/161187,"עגלות הקפה שתרצו להכיר בירושלים, גוש עציון וכביש 443","עגלת הקפה המיוחדת של פארק סן סימון, והמהפכה הקולנירית שמתרחשת בהרי יהודה. ואל תשכחו לעצור בדרך לתל אביב | פרויקט יום העצמאות של מקור ראשון",כתב מקור ראשון
162154,https://www.makorrishon.co.il/lifestyle/food-lifestyle/article/161189,מעמק האלה ירדנו לירוחם: אוסף עגלות קפה כשרות בדרום,"מהנוף המרהיב של עמק לכיש, המרחבים הפתוחים של השפלה והשמש של אנדרטת הנגב – עגלות הקפה פזורות בכל מקום | פרויקט יום העצמאות של מקור ראשון",עדן אביטבול
162303,https://www.makorrishon.co.il/news/article/162002,"ירי מתימן: הטיל פגע בנתב""ג, ישנם נפגעים","לפי הודעת דובר צה""ל: ""בהמשך להתרעות שהופעלו במספר מרחבים בשטח המדינה, בוצעו מספר ניסיונות יירוט לעבר טיל ששוגר מתימן.  התקבלו דיווחים על נפילה במרכז הארץ, הפרטים בבדיקה""",אלינור פבריקר
162305,https://www.makorrishon.co.il/news/article/162002,"ירי מתימן: הטיל פגע בנתב""ג, ישנם נפגעים","לפי הודעת דובר צה""ל: ""בהמשך להתרעות שהופעלו במספר מרחבים בשטח המדינה, בוצעו מספר ניסיונות יירוט לעבר טיל ששוגר מתימן.  התקבלו דיווחים על נפילה במרכז הארץ, הפרטים בבדיקה""",אלינור פבריקר
162308,https://www.makorrishon.co.il/news/article/162002,"ירי מתימן: הטיל פגע בנתב""ג, ישנם נפגעים","לפי הודעת דובר צה""ל: ""בהמשך להתרעות שהופעלו במספר מרחבים בשטח המדינה, בוצעו מספר ניסיונות יירוט לעבר טיל ששוגר מתימן.  התקבלו דיווחים על נפילה במרכז הארץ, הפרטים בבדיקה""",אלינור פבריקר
162320,https://www.makorrishon.co.il/news/article/162002,"ירי מתימן: הטיל פגע בנתב""ג, ישנם נפגעים","לפי הודעת דובר צה""ל: ""בהמשך להתרעות שהופעלו במספר מרחבים בשטח המדינה, בוצעו מספר ניסיונות יירוט לעבר טיל ששוגר מתימן.  התקבלו דיווחים על נפילה במרכז הארץ, הפרטים בבדיקה""",אלינור פבריקר
162410,https://www.makorrishon.co.il/news/article/162002,"ירי מתימן: הטיל פגע בנתב""ג, ישנם נפגעים","לפי הודעת דובר צה""ל: ""בהמשך להתרעות שהופעלו במספר מרחבים בשטח המדינה, בוצעו מספר ניסיונות יירוט לעבר טיל ששוגר מתימן.  התקבלו דיווחים על נפילה במרכז הארץ, הפרטים בבדיקה""",אלינור פבריקר
162416,https://www.makorrishon.co.il/news/article/162002,"ירי מתימן: הטיל פגע בנתב""ג, ישנם נפגעים","לפי הודעת דובר צה""ל: ""בהמשך להתרעות שהופעלו במספר מרחבים בשטח המדינה, בוצעו מספר ניסיונות יירוט לעבר טיל ששוגר מתימן.  התקבלו דיווחים על נפילה במרכז הארץ, הפרטים בבדיקה""",אלינור פבריקר
162595,https://www.makorrishon.co.il/news/article/162483,"קניבלים, הסנדק ומיליארדי דולרים: מיהם קרטלי הסמים שנגדם נלחם טראמפ","משבר האופיואידים גובה את חייהם של כ-309 אמריקנים ביום. על עלייתם של קרטלי הסמים המקסיקניים, השיטות האכזריות, הכסף הגדול וכיצד השלטון המקומי וממשל טראמפ מנסים להתמודד איתם",אורלי גולדקלנג
